update,mean_reward,std_reward,nz_frac,approx_kl,entropy_mean,policy_loss,value_loss,num_batches,rollout_steps,decision_steps,grad_norm,early_stop,last20_reward,best_reward,best_update,mask_mean,atype_dist,reward_comp
1,0.119482,0.280671,0.992188,0.018480,0.110094,-0.474149,1.345758,4,256,14,0.199475,0,0.119482,0.119482,1,0.076823,"{5: 5, 0: 245, 1: 3, 2: 3}","{'asset_gained': 32.8125, 'asset_reward': 0.032812499999999994, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0046484375, 'production_cancel_penalty': 0.0015234375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'total': 0.119482421875, 'seeded_bootstrap': 1.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07239173228346454, 'goal_building_progress': 0.48769685039370075, 'goal_unit_progress': 0.0}"
2,0.122805,0.325626,0.992188,0.057549,0.098040,-0.077681,1.518201,1,256,13,0.383530,1,0.121144,0.122805,2,0.075304,"{0: 244, 2: 4, 5: 4, 1: 4}","{'asset_gained': 43.75, 'asset_reward': 0.04375, 'production_start_reward': 0.015625, 'production_active_reward': 0.00462890625, 'production_cancel_penalty': 0.0022890625000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.061571522309711295, 'goal_building_progress': 0.4836942257217847, 'goal_unit_progress': 0.023622047244094488, 'total': 0.12280533854166667, 'seeded_bootstrap': 1.0}"
3,0.094943,0.320395,0.992188,0.014923,0.062035,-0.457020,0.727355,4,256,8,0.046586,0,0.112410,0.122805,2,0.067708,"{0: 248, 3: 1, 5: 1, 1: 3, 2: 3}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004765625, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.03888779527559055, 'goal_building_progress': 0.44465223097112866, 'goal_unit_progress': 0.025918635170603672, 'total': 0.094943359375, 'seeded_bootstrap': 1.0}"
4,0.131365,0.284933,0.996094,0.011308,0.063861,0.104586,1.796983,4,256,8,0.079705,0,0.117149,0.131365,4,0.067708,"{0: 248, 1: 2, 2: 2, 5: 3, 3: 1}","{'asset_gained': 32.8125, 'asset_reward': 0.032812499999999994, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.0019101562500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08432679738562092, 'goal_building_progress': 0.48627450980392156, 'goal_unit_progress': 0.03790849673202614, 'total': 0.13136458333333334, 'seeded_bootstrap': 1.0}"
5,0.142375,0.246614,0.992188,0.033625,0.150971,0.263627,1.519632,1,256,19,0.927794,1,0.122194,0.142375,5,0.084852,"{0: 239, 9: 2, 3: 3, 10: 1, 5: 4, 1: 6, 2: 1}","{'asset_gained': 28.90625, 'asset_reward': 0.028906249999999998, 'production_start_reward': 0.0234375, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.00342578125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08940944881889765, 'goal_building_progress': 0.5306102362204724, 'goal_unit_progress': 0.013090551181102363, 'total': 0.142375, 'seeded_bootstrap': 1.0}"
6,0.131118,0.299547,0.992188,0.153976,0.215265,-0.111842,1.547175,1,256,31,0.213491,1,0.123681,0.142375,5,0.096137,"{0: 228, 9: 11, 5: 10, 3: 2, 1: 4, 2: 1}","{'asset_gained': 40.234375, 'asset_reward': 0.040234375, 'production_start_reward': 0.03515625, 'production_active_reward': 0.005585937500000001, 'production_cancel_penalty': 0.00622265625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05680774278215223, 'goal_building_progress': 0.5329724409448819, 'goal_unit_progress': 0.05183727034120735, 'total': 0.13111783854166667, 'seeded_bootstrap': 1.0}"
7,0.084650,0.283484,0.996094,0.062231,0.059845,-0.070860,0.534831,1,256,9,0.103333,1,0.118106,0.142375,5,0.069227,"{0: 248, 1: 3, 2: 3, 5: 2}","{'asset_gained': 33.984375, 'asset_reward': 0.033984375, 'production_start_reward': 0.013671875, 'production_active_reward': 0.00470703125, 'production_cancel_penalty': 0.0022929687500000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.034715686274509806, 'goal_building_progress': 0.426078431372549, 'goal_unit_progress': 0.009313725490196078, 'total': 0.08465039062500002, 'seeded_bootstrap': 1.0}"
8,0.119077,0.253719,0.992188,0.155850,0.192464,-0.101255,1.258178,1,256,30,0.107848,1,0.118227,0.142375,5,0.093967,"{0: 229, 1: 4, 5: 11, 3: 1, 2: 2, 10: 1, 9: 8}","{'asset_gained': 29.6875, 'asset_reward': 0.029687500000000002, 'production_start_reward': 0.03125, 'production_active_reward': 0.00576171875, 'production_cancel_penalty': 0.0048359375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05766404199475065, 'goal_building_progress': 0.5118110236220472, 'goal_unit_progress': 0.06482939632545932, 'total': 0.11907682291666666, 'seeded_bootstrap': 1.0}"
9,0.101959,0.322466,0.992188,0.066071,0.118085,-0.142407,0.656275,1,256,15,0.060842,1,0.116419,0.142375,5,0.078342,"{0: 242, 5: 6, 1: 6, 2: 1, 3: 1}","{'asset_gained': 43.75, 'asset_reward': 0.04375, 'production_start_reward': 0.015625, 'production_active_reward': 0.004589843749999999, 'production_cancel_penalty': 0.0022890625000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04060039370078741, 'goal_building_progress': 0.39468503937007876, 'goal_unit_progress': 0.011318897637795276, 'total': 0.10195898437499999, 'seeded_bootstrap': 1.0}"
10,0.084110,0.281602,0.992188,0.024875,0.123154,-0.589870,0.453940,4,256,17,0.140358,0,0.113188,0.142375,5,0.081380,"{0: 246, 1: 4, 2: 3, 5: 2, 3: 1}","{'asset_gained': 33.984375, 'asset_reward': 0.033984375, 'production_start_reward': 0.013671875, 'production_active_reward': 0.0045703125, 'production_cancel_penalty': 0.0019023437500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.034051837270341216, 'goal_building_progress': 0.4313976377952757, 'goal_unit_progress': 0.013123359580052492, 'total': 0.08411002604166667, 'seeded_bootstrap': 1.0}"
11,0.125152,0.250638,0.996094,0.103123,0.103874,-0.152960,1.384642,1,256,15,0.387215,1,0.114276,0.142375,5,0.077908,"{0: 243, 1: 5, 2: 2, 5: 2, 3: 1, 9: 3}","{'asset_gained': 28.125, 'asset_reward': 0.028124999999999997, 'production_start_reward': 0.021484375, 'production_active_reward': 0.004960937499999999, 'production_cancel_penalty': 0.0037578125000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07463071895424836, 'goal_building_progress': 0.47359477124183, 'goal_unit_progress': 0.011274509803921568, 'total': 0.12515169270833335, 'seeded_bootstrap': 1.0}"
12,0.111695,0.289256,0.992188,0.103334,0.090103,-0.239568,0.672911,1,256,15,0.086645,1,0.114061,0.142375,5,0.074002,"{9: 5, 0: 242, 1: 4, 5: 3, 2: 2}","{'asset_gained': 34.375, 'asset_reward': 0.034375, 'production_start_reward': 0.021484375, 'production_active_reward': 0.005312500000000001, 'production_cancel_penalty': 0.0029765625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05392060367454068, 'goal_building_progress': 0.4499671916010498, 'goal_unit_progress': 0.0, 'total': 0.11169466145833333, 'seeded_bootstrap': 1.0}"
13,0.155270,0.322918,0.992188,0.066548,0.096609,0.115938,1.541526,1,256,13,0.890483,1,0.117231,0.155270,13,0.075304,"{0: 244, 5: 4, 1: 7, 2: 1}","{'asset_gained': 43.75, 'asset_reward': 0.04375, 'production_start_reward': 0.013671875, 'production_active_reward': 0.004609375, 'production_cancel_penalty': 0.0022890625000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0962795275590551, 'goal_building_progress': 0.5692257217847768, 'goal_unit_progress': 0.0026246719160104987, 'total': 0.15526953125, 'seeded_bootstrap': 1.0}"
14,0.122100,0.240470,0.996094,0.015725,0.056035,-0.017325,1.148408,4,256,7,0.080206,0,0.117579,0.155270,13,0.066189,"{0: 249, 2: 2, 3: 1, 1: 4}","{'asset_gained': 24.21875, 'asset_reward': 0.024218749999999997, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004765625, 'production_cancel_penalty': 0.0019101562500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08363398692810459, 'goal_building_progress': 0.5079738562091505, 'goal_unit_progress': 0.027450980392156862, 'total': 0.12210026041666669, 'seeded_bootstrap': 1.0}"
15,0.106902,0.323983,0.992188,0.082620,0.114248,-0.075927,0.549077,1,256,15,0.080419,1,0.116867,0.155270,13,0.078342,"{0: 241, 3: 2, 1: 7, 5: 4, 2: 2}","{'asset_gained': 44.921875, 'asset_reward': 0.044921875, 'production_start_reward': 0.017578125, 'production_active_reward': 0.0045703125, 'production_cancel_penalty': 0.00266796875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04283464566929135, 'goal_building_progress': 0.4268700787401575, 'goal_unit_progress': 0.0014763779527559055, 'total': 0.10690234375, 'seeded_bootstrap': 1.0}"
16,0.091132,0.321416,0.992188,0.023451,0.071297,-0.349713,0.502928,4,256,10,0.137256,0,0.115258,0.155270,13,0.070747,"{0: 246, 1: 7, 5: 1, 2: 1, 3: 1}","{'asset_gained': 43.75, 'asset_reward': 0.04375, 'production_start_reward': 0.013671875, 'production_active_reward': 0.004667968749999999, 'production_cancel_penalty': 0.0022890625000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.031578083989501314, 'goal_building_progress': 0.42854330708661414, 'goal_unit_progress': 0.01492782152230971, 'total': 0.09113216145833333, 'seeded_bootstrap': 1.0}"
17,0.160348,0.269916,0.992188,0.067130,0.214371,0.136331,1.855475,1,256,31,0.207235,1,0.117911,0.160348,17,0.093316,"{0: 229, 5: 2, 1: 6, 3: 4, 2: 1, 9: 14}","{'asset_gained': 34.765625, 'asset_reward': 0.034765625, 'production_start_reward': 0.044921875, 'production_active_reward': 0.0059179687500000005, 'production_cancel_penalty': 0.0073671875000000005, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08275590551181101, 'goal_building_progress': 0.5570866141732284, 'goal_unit_progress': 0.0, 'total': 0.16034765625000003, 'seeded_bootstrap': 1.0}"
18,0.119595,0.190176,0.996094,0.148168,0.132611,0.594371,1.065050,1,256,17,0.233459,1,0.118004,0.160348,17,0.082031,"{5: 5, 1: 6, 0: 241, 2: 1, 3: 2, 10: 1}","{'asset_gained': 18.359375, 'asset_reward': 0.018359374999999997, 'production_start_reward': 0.01953125, 'production_active_reward': 0.004765624999999999, 'production_cancel_penalty': 0.0030546875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08030718954248366, 'goal_building_progress': 0.527124183006536, 'goal_unit_progress': 0.0, 'total': 0.11959505208333335, 'seeded_bootstrap': 1.0}"
19,0.152999,0.298682,0.992188,0.096494,0.145956,0.314252,1.201409,1,256,22,0.186526,1,0.119846,0.160348,17,0.083767,"{0: 236, 9: 6, 5: 4, 3: 2, 1: 7, 2: 1}","{'asset_gained': 41.015625, 'asset_reward': 0.041015625, 'production_start_reward': 0.029296875, 'production_active_reward': 0.00521484375, 'production_cancel_penalty': 0.0052109375, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08333333333333334, 'goal_building_progress': 0.5119422572178478, 'goal_unit_progress': 0.003937007874015748, 'total': 0.15299869791666665, 'seeded_bootstrap': 1.0}"
20,0.099396,0.318764,0.992188,0.023351,0.073105,-0.246157,0.565425,4,256,9,0.023888,0,0.118824,0.160348,17,0.069227,"{2: 2, 0: 248, 1: 5, 3: 1}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.0047460937499999994, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04339566929133858, 'goal_building_progress': 0.4409448818897638, 'goal_unit_progress': 0.0004921259842519685, 'total': 0.09939648437500001, 'seeded_bootstrap': 1.0}"
21,0.097453,0.216839,0.996094,0.093292,0.163889,-0.059532,0.507103,1,256,26,0.606142,1,0.117722,0.160348,17,0.084201,"{0: 230, 1: 5, 3: 2, 11: 1, 2: 2, 9: 15, 5: 1}","{'asset_gained': 24.4140625, 'asset_reward': 0.0244140625, 'production_start_reward': 0.046875, 'production_active_reward': 0.006445312499999999, 'production_cancel_penalty': 0.00776171875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.027588235294117646, 'goal_building_progress': 0.4598039215686274, 'goal_unit_progress': 0.0, 'total': 0.09745312500000002, 'seeded_bootstrap': 1.0}"
22,0.171137,0.272440,0.992188,0.167121,0.236209,0.133356,2.171334,1,256,37,0.180241,1,0.120139,0.171137,22,0.100911,"{0: 226, 9: 16, 5: 4, 1: 4, 3: 6}","{'asset_gained': 36.328125, 'asset_reward': 0.036328125, 'production_start_reward': 0.05078125, 'production_active_reward': 0.00619140625, 'production_cancel_penalty': 0.008453125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08696850393700788, 'goal_building_progress': 0.536745406824147, 'goal_unit_progress': 0.00013123359580052493, 'total': 0.17113671875, 'seeded_bootstrap': 1.0}"
23,0.131139,0.298830,0.992188,0.347284,0.127172,-0.157900,1.218831,1,256,21,0.508103,1,0.121949,0.171137,22,0.081163,"{9: 8, 0: 236, 10: 1, 5: 3, 3: 3, 1: 4, 2: 1}","{'asset_gained': 39.84375, 'asset_reward': 0.03984375, 'production_start_reward': 0.033203125, 'production_active_reward': 0.005781250000000001, 'production_cancel_penalty': 0.00541015625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.058175853018372706, 'goal_building_progress': 0.5220472440944883, 'goal_unit_progress': 0.05971128608923884, 'total': 0.13113932291666666, 'seeded_bootstrap': 1.0}"
24,0.123449,0.264330,0.996094,0.107296,0.203810,0.095659,0.972132,1,256,30,0.443250,1,0.121553,0.171137,22,0.092882,"{0: 231, 3: 5, 9: 12, 5: 5, 1: 2, 2: 1}","{'asset_gained': 32.03125, 'asset_reward': 0.03203125, 'production_start_reward': 0.0390625, 'production_active_reward': 0.0057226562499999994, 'production_cancel_penalty': 0.0065703125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05341176470588236, 'goal_building_progress': 0.49735294117647055, 'goal_unit_progress': 0.03676470588235294, 'total': 0.12344921874999999, 'seeded_bootstrap': 1.0}"
25,0.131421,0.289590,0.992188,0.027992,0.128885,-0.300743,1.239412,4,256,17,0.266580,0,0.121005,0.171137,22,0.082031,"{0: 240, 1: 6, 5: 5, 2: 2, 3: 2, 9: 1}","{'asset_gained': 36.71875, 'asset_reward': 0.03671875, 'production_start_reward': 0.01953125, 'production_active_reward': 0.00462890625, 'production_cancel_penalty': 0.00266796875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07378608923884514, 'goal_building_progress': 0.5180446194225721, 'goal_unit_progress': 0.0, 'total': 0.13142057291666667, 'seeded_bootstrap': 1.0}"
26,0.112818,0.294621,0.992188,0.102856,0.117863,-0.208483,0.751753,1,256,17,0.224926,1,0.120090,0.171137,22,0.076172,"{0: 240, 9: 5, 10: 1, 5: 3, 1: 5, 2: 2}","{'asset_gained': 38.28125, 'asset_reward': 0.03828125, 'production_start_reward': 0.025390625, 'production_active_reward': 0.0055078125000000006, 'production_cancel_penalty': 0.0044765625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04849409448818897, 'goal_building_progress': 0.45849737532808393, 'goal_unit_progress': 0.0006561679790026247, 'total': 0.11281835937499998, 'seeded_bootstrap': 1.0}"
27,0.156794,0.296892,0.992188,0.059523,0.135448,-0.043780,1.983232,1,256,19,0.271022,1,0.123697,0.171137,22,0.081380,"{0: 239, 3: 4, 5: 1, 1: 5, 10: 1, 9: 6}","{'asset_gained': 39.0625, 'asset_reward': 0.0390625, 'production_start_reward': 0.029296875, 'production_active_reward': 0.005546875, 'production_cancel_penalty': 0.00447265625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.08804790026246717, 'goal_building_progress': 0.5174540682414698, 'goal_unit_progress': 0.011318897637795276, 'total': 0.15679361979166667, 'seeded_bootstrap': 1.0}"
28,0.134561,0.259226,0.996094,0.039830,0.125629,-0.299099,1.729343,1,256,18,0.244199,1,0.124471,0.171137,22,0.078342,"{0: 238, 1: 3, 5: 2, 2: 2, 3: 4, 9: 7}","{'asset_gained': 29.6875, 'asset_reward': 0.0296875, 'production_start_reward': 0.029296875, 'production_active_reward': 0.00537109375, 'production_cancel_penalty': 0.004843750000000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07534313725490195, 'goal_building_progress': 0.476470588235294, 'goal_unit_progress': 0.010294117647058823, 'total': 0.13456054687500002, 'seeded_bootstrap': 1.0}"
29,0.128714,0.295880,0.992188,0.044471,0.134178,0.056110,1.231164,1,256,18,0.161483,1,0.125809,0.171137,22,0.080078,"{0: 240, 9: 5, 3: 1, 1: 6, 5: 1, 2: 3}","{'asset_gained': 37.5, 'asset_reward': 0.0375, 'production_start_reward': 0.025390625, 'production_active_reward': 0.005097656250000001, 'production_cancel_penalty': 0.004261718750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.06549868766404202, 'goal_building_progress': 0.5098425196850394, 'goal_unit_progress': 0.013123359580052492, 'total': 0.12871354166666665, 'seeded_bootstrap': 1.0}"
30,0.127857,0.321727,0.992188,0.041167,0.045763,-0.190058,1.750079,1,256,8,0.158017,1,0.127997,0.171137,22,0.067708,"{0: 248, 3: 1, 1: 4, 2: 1, 5: 2}","{'asset_gained': 41.40625, 'asset_reward': 0.04140625, 'production_start_reward': 0.01171875, 'production_active_reward': 0.004765625, 'production_cancel_penalty': 0.00153125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07206036745406824, 'goal_building_progress': 0.49999999999999994, 'goal_unit_progress': 0.03018372703412073, 'total': 0.12785677083333333, 'seeded_bootstrap': 1.0}"
31,0.169816,0.220541,0.996094,0.115233,0.187253,0.074025,1.708931,1,256,28,0.430400,1,0.130230,0.171137,22,0.090278,"{0: 228, 5: 4, 3: 5, 9: 12, 10: 2, 1: 4, 2: 1}","{'asset_gained': 26.953125, 'asset_reward': 0.026953124999999998, 'production_start_reward': 0.044921875, 'production_active_reward': 0.006484374999999999, 'production_cancel_penalty': 0.007628906250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.09947385620915032, 'goal_building_progress': 0.6181372549019607, 'goal_unit_progress': 0.06287581699346405, 'total': 0.16981575520833336, 'seeded_bootstrap': 1.0}"
32,0.112573,0.291417,0.992188,0.053191,0.140582,-0.311833,0.895007,1,256,20,0.570257,1,0.130274,0.171137,22,0.083984,"{0: 241, 9: 4, 1: 7, 2: 1, 5: 1, 3: 2}","{'asset_gained': 38.28125, 'asset_reward': 0.038281249999999996, 'production_start_reward': 0.0234375, 'production_active_reward': 0.00498046875, 'production_cancel_penalty': 0.00411328125, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.050380577427821524, 'goal_building_progress': 0.4658792650918635, 'goal_unit_progress': 0.0011811023622047244, 'total': 0.11257291666666668, 'seeded_bootstrap': 1.0}"
33,0.171568,0.276921,0.992188,0.111350,0.214091,0.148470,1.504157,1,256,34,0.145250,1,0.131089,0.171568,33,0.094401,"{9: 19, 0: 225, 3: 6, 1: 4, 10: 1, 2: 1}","{'asset_gained': 38.671875, 'asset_reward': 0.038671875, 'production_start_reward': 0.05859375, 'production_active_reward': 0.006718750000000002, 'production_cancel_penalty': 0.009691406250000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07788385826771653, 'goal_building_progress': 0.5877624671916011, 'goal_unit_progress': 0.11167979002624671, 'total': 0.171568359375, 'seeded_bootstrap': 1.0}"
34,0.138461,0.324353,0.992188,0.046317,0.098226,0.330046,1.718541,1,256,13,0.145474,1,0.131907,0.171568,33,0.075087,"{0: 244, 3: 3, 9: 2, 1: 5, 5: 1, 2: 1}","{'asset_gained': 43.359375, 'asset_reward': 0.043359375, 'production_start_reward': 0.017578125, 'production_active_reward': 0.00484375, 'production_cancel_penalty': 0.0022812500000000003, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07555118110236218, 'goal_building_progress': 0.5164041994750657, 'goal_unit_progress': 0.056430446194225714, 'total': 0.13846093750000002, 'seeded_bootstrap': 1.0}"
35,0.080670,0.247943,0.996094,0.077093,0.107767,0.166077,0.680326,1,256,15,0.140805,1,0.130595,0.171568,33,0.075521,"{0: 242, 1: 4, 2: 2, 3: 2, 5: 2, 9: 3, 10: 1}","{'asset_gained': 28.90625, 'asset_reward': 0.02890625, 'production_start_reward': 0.0234375, 'production_active_reward': 0.005253906249999999, 'production_cancel_penalty': 0.0037734375000000007, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.026950980392156865, 'goal_building_progress': 0.4446078431372549, 'goal_unit_progress': 0.00196078431372549, 'total': 0.080669921875, 'seeded_bootstrap': 1.0}"
36,0.110376,0.292848,0.992188,0.043150,0.135275,-0.037050,1.143075,1,256,19,0.294164,1,0.131557,0.171568,33,0.080078,"{0: 238, 9: 5, 1: 7, 2: 2, 3: 1, 5: 3}","{'asset_gained': 37.109375, 'asset_reward': 0.037109375, 'production_start_reward': 0.025390625, 'production_active_reward': 0.005292968750000001, 'production_cancel_penalty': 0.004089843750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.04704068241469817, 'goal_building_progress': 0.47473753280839887, 'goal_unit_progress': 0.0013123359580052493, 'total': 0.11037630208333334, 'seeded_bootstrap': 1.0}"
37,0.134389,0.321462,0.992188,0.040488,0.063485,-0.018384,2.082299,1,256,9,0.152927,1,0.130259,0.171568,33,0.069227,"{0: 248, 5: 1, 1: 5, 2: 1, 3: 1}","{'asset_gained': 42.578125, 'asset_reward': 0.042578124999999994, 'production_start_reward': 0.01171875, 'production_active_reward': 0.00470703125, 'production_cancel_penalty': 0.0019101562500000002, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.07790354330708663, 'goal_building_progress': 0.5401902887139107, 'goal_unit_progress': 0.026246719160104983, 'total': 0.134388671875, 'seeded_bootstrap': 1.0}"
38,0.124615,0.264338,0.996094,0.060307,0.142021,0.046069,0.937322,1,256,21,0.258219,1,0.130510,0.171568,33,0.080078,"{1: 4, 0: 235, 3: 4, 9: 12, 2: 1}","{'asset_gained': 32.03125, 'asset_reward': 0.03203125, 'production_start_reward': 0.0390625, 'production_active_reward': 0.00587890625, 'production_cancel_penalty': 0.006824218750000001, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05467973856209151, 'goal_building_progress': 0.49323529411764705, 'goal_unit_progress': 0.05356209150326798, 'total': 0.12461458333333333, 'seeded_bootstrap': 1.0}"
39,0.130108,0.265646,0.992188,0.128151,0.181889,-0.056525,1.963326,1,256,27,0.116400,1,0.129366,0.171568,33,0.089193,"{3: 5, 0: 230, 1: 6, 5: 2, 9: 12, 2: 1}","{'asset_gained': 33.203125, 'asset_reward': 0.033203125, 'production_start_reward': 0.04296875, 'production_active_reward': 0.00580078125, 'production_cancel_penalty': 0.00659765625, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.05516404199475066, 'goal_building_progress': 0.48897637795275584, 'goal_unit_progress': 0.06266404199475066, 'total': 0.13010807291666665, 'seeded_bootstrap': 1.0}"
40,0.135879,0.305119,0.992188,0.145053,0.164285,-0.172509,1.877108,1,256,25,0.180652,1,0.131190,0.171568,33,0.087023,"{0: 233, 3: 5, 5: 4, 1: 4, 10: 1, 9: 9}","{'asset_gained': 41.796875, 'asset_reward': 0.041796875, 'production_start_reward': 0.037109375, 'production_active_reward': 0.005820312500000001, 'production_cancel_penalty': 0.006171875, 'idle_cash_penalty': 0.0, 'power_deficit_penalty': 0.0, 'kill_gained': 0.0, 'kill_reward': 0.0, 'goal_aligned': 0.0577755905511811, 'goal_building_progress': 0.5002952755905512, 'goal_unit_progress': 0.07746062992125984, 'total': 0.13587890625, 'seeded_bootstrap': 1.0}"
